time,sample,raw,baseline,highpass,filtered,centered,detected_event,detector_state,current_lane,score,streak,lives,filter_type,baseline_alpha,smoothing_alpha,moving_average_window,threshold_multiplier,refractory_ms
1.098171833989909,43,32529,33110.569046810946,-581.569046810946,28.065535112737393,336.0002442885176,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
1.1388603749946924,44,32271,33106.3712015769,-835.3712015768979,-144.62181222518961,163.31289695059058,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
1.1489080419996753,45,32985,33105.76434556902,-120.7643455690195,-139.8503188939556,168.0843902818246,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
1.1903901669866173,46,32171,33101.09052384118,-930.0905238411797,-297.8983598834004,10.036349292379782,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
1.200009249994764,47,32171,33096.44007122198,-925.4400712219795,-423.4067021511162,-115.47199297533598,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
1.2418101249932079,48,32529,33093.60287086586,-564.6028708658632,-451.6459358940656,-143.7112267182854,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
1.2520270419918234,49,32985,33093.059856511536,-108.05985651153605,-382.9287200175597,-74.99401084177953,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
1.2954927499959012,50,32767,33091.42955722898,-324.4295572289775,-371.2288874598433,-63.29417828406309,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
1.3057478339906083,51,32549,33088.717409442834,-539.7174094428337,-404.9265918564414,-96.9918826806612,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
1.348130874990602,52,32628,33086.41382239562,-458.4138223956179,-415.6240379642767,-107.68932878849648,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
1.3585365839971928,53,32568,33083.82175328364,-515.8217532836425,-435.66358102814985,-127.72887185236965,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
1.400303749993327,54,32688,33081.84264451723,-393.8426445172299,-427.29939372596584,-119.36468455018564,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
1.4100874999858206,55,32549,33079.17843129465,-530.1784312946475,-447.87520123970216,-139.94049206392197,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
1.4513623339880724,56,32926,33078.412539138175,-152.4125391381749,-388.7826688193967,-80.84795964361649,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
1.461716499994509,57,33442,33080.230476442484,361.76952355751564,-238.67223034401428,69.26247883176592,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
1.5037254589988152,58,33661,33083.13432406027,577.8656759397272,-75.36464908726602,232.5700600885142,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
1.5152260419999948,59,33720,33086.31865243997,633.6813475600284,66.44455024219283,374.379259417973,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
1.5552424589986913,60,32966,33085.717059177776,-119.71705917777581,29.21222835819911,337.1469375339793,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
1.5668376249959692,61,33224,33086.40847388189,137.59152611810714,50.888087910180715,358.82279708596093,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
1.609054249987821,62,33402,33087.98643151249,314.0135684875131,103.51318402564718,411.4478932014274,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
1.6185118339926703,63,33164,33088.366499354925,75.6335006450754,97.93724734953283,405.871956525313,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
1.6606142089876812,64,33283,33089.33966685815,193.66033314185188,117.08186450799664,425.01657368377687,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
